locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOEPCFOF_00377	CDS	951				hypothetical protein
DOEPCFOF_00378	CDS	1416	glgA_1	2.4.1.21	COG0297	Glycogen synthase
DOEPCFOF_00379	CDS	1197	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
DOEPCFOF_00380	CDS	1068	adh_1	1.1.1.1		Alcohol dehydrogenase
DOEPCFOF_00381	CDS	1080	hicd_2	1.1.1.87	COG0473	Homoisocitrate dehydrogenase
DOEPCFOF_00382	CDS	282				hypothetical protein
DOEPCFOF_00383	CDS	822		4.2.1.150	COG1024	Crotonyl-CoA hydratase
DOEPCFOF_00384	CDS	1401				hypothetical protein
DOEPCFOF_00385	CDS	393				hypothetical protein
DOEPCFOF_00386	CDS	1050	argP_1			HTH-type transcriptional regulator ArgP
DOEPCFOF_00387	CDS	348				hypothetical protein
DOEPCFOF_00388	CDS	732	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
DOEPCFOF_00389	CDS	1197	xlnD_1	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
DOEPCFOF_00390	CDS	555				hypothetical protein
DOEPCFOF_00391	CDS	1068				hypothetical protein
DOEPCFOF_00392	CDS	1359	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
DOEPCFOF_00393	CDS	465	yphA		COG2259	Inner membrane protein YphA
DOEPCFOF_00394	CDS	1137	gci_1	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
DOEPCFOF_00395	CDS	1509				hypothetical protein
DOEPCFOF_00396	CDS	345				hypothetical protein
DOEPCFOF_00397	CDS	234				hypothetical protein
DOEPCFOF_00398	CDS	999				Solute-binding protein
DOEPCFOF_00399	CDS	516				hypothetical protein
DOEPCFOF_00400	CDS	1320	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
DOEPCFOF_00401	CDS	1275			COG1680	putative protein
DOEPCFOF_00402	CDS	918	chqB_1	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
DOEPCFOF_00403	CDS	693				hypothetical protein
DOEPCFOF_00404	CDS	420				hypothetical protein
DOEPCFOF_00405	CDS	312				hypothetical protein
DOEPCFOF_00406	CDS	1044		1.3.1.103		2-haloacrylate reductase
DOEPCFOF_00407	CDS	1731	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
DOEPCFOF_00408	CDS	840	focA		COG2116	putative formate transporter 1
DOEPCFOF_00409	CDS	1311	nrtA_1			Nitrate transport protein NrtA
DOEPCFOF_00410	CDS	897	cmpB			Bicarbonate transport system permease protein CmpB
DOEPCFOF_00411	CDS	795	cmpC_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
DOEPCFOF_00412	CDS	1380	narK		COG2223	Nitrate/nitrite transporter NarK
DOEPCFOF_00413	CDS	429	vhb			Bacterial hemoglobin
DOEPCFOF_00414	CDS	1218	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
DOEPCFOF_00415	CDS	2703	nasA	1.7.99.4		Nitrate reductase
DOEPCFOF_00416	CDS	1986				hypothetical protein
DOEPCFOF_00417	CDS	1035				hypothetical protein
DOEPCFOF_00418	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
DOEPCFOF_00419	CDS	990	ribN_1			Riboflavin transporter
DOEPCFOF_00420	CDS	1080	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
DOEPCFOF_00421	CDS	1410				hypothetical protein
DOEPCFOF_00422	CDS	921		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
DOEPCFOF_00423	CDS	462	decR_1		COG1522	DNA-binding transcriptional activator DecR
DOEPCFOF_00424	CDS	2364	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
DOEPCFOF_00425	CDS	1431	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
DOEPCFOF_00426	CDS	993	gnl_1	3.1.1.17		Gluconolactonase
DOEPCFOF_00427	CDS	825	udh	1.1.1.203	COG0451	Uronate dehydrogenase
DOEPCFOF_00428	CDS	564				hypothetical protein
DOEPCFOF_00429	CDS	1194				hypothetical protein
DOEPCFOF_00430	CDS	831				hypothetical protein
DOEPCFOF_00431	CDS	906			COG1305	putative protein
DOEPCFOF_00432	CDS	264				hypothetical protein
DOEPCFOF_00433	CDS	426				hypothetical protein
DOEPCFOF_00434	CDS	459				hypothetical protein
DOEPCFOF_00435	CDS	687				hypothetical protein
DOEPCFOF_00436	CDS	1716	araC_1	4.2.1.25		L-arabonate dehydratase
DOEPCFOF_00437	CDS	996	yiaO_1		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
DOEPCFOF_00438	CDS	579				hypothetical protein
DOEPCFOF_00439	CDS	1341	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
DOEPCFOF_00440	CDS	606	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
DOEPCFOF_00441	CDS	795	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
DOEPCFOF_00442	CDS	1218	thcD	1.18.1.-		Rhodocoxin reductase
DOEPCFOF_00443	CDS	909	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
DOEPCFOF_00444	CDS	894	yihV_1	2.7.1.184		Sulfofructose kinase
DOEPCFOF_00445	CDS	849				hypothetical protein
DOEPCFOF_00446	CDS	837				hypothetical protein
DOEPCFOF_00447	CDS	810	ribX_1			Riboflavin transport system permease protein RibX
DOEPCFOF_00448	CDS	993	ribY_1		COG0715	Riboflavin-binding protein RibY
DOEPCFOF_00449	CDS	843	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
DOEPCFOF_00450	CDS	1398				hypothetical protein
DOEPCFOF_00451	CDS	1152	xdh	1.1.1.179		D-xylose dehydrogenase
DOEPCFOF_00452	CDS	1191				hypothetical protein
DOEPCFOF_00453	CDS	864				hypothetical protein
DOEPCFOF_00454	CDS	1476	atsA_1	3.1.6.1	COG3119	Arylsulfatase
DOEPCFOF_00455	CDS	948				hypothetical protein
DOEPCFOF_00456	CDS	591				hypothetical protein
DOEPCFOF_00457	CDS	1320				hypothetical protein
DOEPCFOF_00458	CDS	597				hypothetical protein
DOEPCFOF_00459	CDS	1188	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
DOEPCFOF_00460	CDS	1146	fbp_2	3.1.3.11	COG1980	Fructose-1,6-bisphosphate aldolase/phosphatase
DOEPCFOF_00461	CDS	1215	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
DOEPCFOF_00462	CDS	1221	bioI	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
DOEPCFOF_00463	CDS	543				hypothetical protein
DOEPCFOF_00464	CDS	591				hypothetical protein
DOEPCFOF_00465	CDS	663				hypothetical protein
DOEPCFOF_00466	CDS	1191	mdtA_3			Multidrug resistance protein MdtA
DOEPCFOF_00467	CDS	3096	bepE_1			Efflux pump membrane transporter BepE
DOEPCFOF_00468	CDS	2580	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
DOEPCFOF_00469	CDS	390	zraR		COG2204	Transcriptional regulatory protein ZraR
DOEPCFOF_00470	CDS	1251	rssB_2			Regulator of RpoS
DOEPCFOF_00471	CDS	747	cnbZ	3.5.99.11		2-amino-5-chloromuconate deaminase
DOEPCFOF_00472	CDS	888	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
DOEPCFOF_00473	CDS	942	dppB_1		COG0601	Dipeptide transport system permease protein DppB
DOEPCFOF_00474	CDS	1524	gsiB_1		COG0747	Glutathione-binding protein GsiB
DOEPCFOF_00475	CDS	1104	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_00476	CDS	990	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
DOEPCFOF_00477	CDS	711				hypothetical protein
DOEPCFOF_00478	CDS	1806	ywrD_1	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
DOEPCFOF_00479	CDS	990	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_00480	CDS	987	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
DOEPCFOF_00481	CDS	966	dppC_1		COG1173	Dipeptide transport system permease protein DppC
DOEPCFOF_00482	CDS	981	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
DOEPCFOF_00483	CDS	1602	dppA		COG0747	Periplasmic dipeptide transport protein
DOEPCFOF_00484	CDS	258				hypothetical protein
DOEPCFOF_00485	CDS	801				hypothetical protein
DOEPCFOF_00486	CDS	1551		2.3.1.20		Putative diacyglycerol O-acyltransferase
DOEPCFOF_00487	CDS	996	ephA_1	3.3.2.10		Epoxide hydrolase A
DOEPCFOF_00488	CDS	3237	cypD		COG0369	Bifunctional cytochrome P450/NADPH--P450 reductase 1
DOEPCFOF_00489	CDS	675	speE_1	2.5.1.16		Polyamine aminopropyltransferase
DOEPCFOF_00490	CDS	465				hypothetical protein
DOEPCFOF_00491	CDS	915	dauP	3.1.1.-		Rhodomycin D methylesterase DauP
DOEPCFOF_00492	CDS	381				hypothetical protein
DOEPCFOF_00493	CDS	1083	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
DOEPCFOF_00494	CDS	594				hypothetical protein
DOEPCFOF_00495	CDS	456				hypothetical protein
DOEPCFOF_00496	CDS	1287				hypothetical protein
DOEPCFOF_00497	CDS	771				hypothetical protein
DOEPCFOF_00498	CDS	867	paaX		COG3327	Transcriptional repressor PaaX
DOEPCFOF_00499	CDS	993	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
DOEPCFOF_00500	CDS	288	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
DOEPCFOF_00501	CDS	777	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
DOEPCFOF_00502	CDS	504	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
DOEPCFOF_00503	CDS	1008	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
DOEPCFOF_00504	CDS	450	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
DOEPCFOF_00505	CDS	1332	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
DOEPCFOF_00506	CDS	1005	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
DOEPCFOF_00507	CDS	1056				hypothetical protein
DOEPCFOF_00508	CDS	915	yijE_1			putative cystine transporter YijE
DOEPCFOF_00509	CDS	1443	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
DOEPCFOF_00510	CDS	1224				hypothetical protein
DOEPCFOF_00511	CDS	660	yedY_1	1.8.-.-		Sulfoxide reductase catalytic subunit YedY
DOEPCFOF_00512	CDS	1323	kgtP_1			Alpha-ketoglutarate permease
DOEPCFOF_00513	CDS	1224	cinA_1	1.14.13.156		1,8-cineole 2-endo-monooxygenase
DOEPCFOF_00514	CDS	210				hypothetical protein
DOEPCFOF_00515	CDS	648				hypothetical protein
DOEPCFOF_00516	CDS	645				hypothetical protein
DOEPCFOF_00517	CDS	1011	yhdW_1			Putative amino-acid ABC transporter-binding protein YhdW
DOEPCFOF_00518	CDS	1350		2.6.1.-	COG0161	putative aminotransferase
DOEPCFOF_00519	CDS	873				hypothetical protein
DOEPCFOF_00520	CDS	1188				hypothetical protein
DOEPCFOF_00521	CDS	1110	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
DOEPCFOF_00522	CDS	213				hypothetical protein
DOEPCFOF_00523	CDS	1419	aam_2	3.5.1.13	COG0154	Acylamidase
DOEPCFOF_00524	CDS	777	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
DOEPCFOF_00525	CDS	1074		1.1.1.93		Tartrate dehydrogenase/decarboxylase
DOEPCFOF_00526	CDS	642				hypothetical protein
DOEPCFOF_00527	CDS	1074	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
DOEPCFOF_00528	CDS	912	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
DOEPCFOF_00529	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
DOEPCFOF_00530	CDS	918	gltR_1		COG0583	HTH-type transcriptional regulator GltR
DOEPCFOF_00531	CDS	816		4.2.1.-	COG4336	Putative hydro-lyase
DOEPCFOF_00532	CDS	1245			COG0683	Leu/Ile/Val-binding protein 
DOEPCFOF_00533	CDS	834	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DOEPCFOF_00534	CDS	984				hypothetical protein
DOEPCFOF_00535	CDS	732	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DOEPCFOF_00536	CDS	705	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DOEPCFOF_00537	CDS	687	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
DOEPCFOF_00538	CDS	918	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
DOEPCFOF_00539	CDS	783	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
DOEPCFOF_00540	CDS	1275	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
DOEPCFOF_00541	CDS	1692				hypothetical protein
DOEPCFOF_00542	CDS	3216	cusA_1		COG3696	Cation efflux system protein CusA
DOEPCFOF_00543	CDS	1197	mdtA_4			Multidrug resistance protein MdtA
DOEPCFOF_00544	CDS	1587				hypothetical protein
DOEPCFOF_00545	CDS	1134		1.13.12.-	COG2070	Putative monooxygenase
DOEPCFOF_00546	CDS	1656	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
DOEPCFOF_00547	CDS	879	yghU_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
DOEPCFOF_00548	CDS	618				hypothetical protein
DOEPCFOF_00549	CDS	1278	caiA_1	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
DOEPCFOF_00550	CDS	381				hypothetical protein
DOEPCFOF_00551	CDS	780	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
DOEPCFOF_00552	CDS	789	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
DOEPCFOF_00553	CDS	987				hypothetical protein
DOEPCFOF_00554	CDS	378				hypothetical protein
DOEPCFOF_00555	CDS	780	dpgD	4.2.1.17		Enoyl-CoA-hydratase
DOEPCFOF_00556	CDS	1275	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
DOEPCFOF_00557	CDS	1578	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DOEPCFOF_00558	CDS	873	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
DOEPCFOF_00559	CDS	810	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
DOEPCFOF_00560	CDS	1545		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
DOEPCFOF_00561	CDS	2118	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
DOEPCFOF_00562	CDS	405	yccF		COG3304	Inner membrane protein YccF
DOEPCFOF_00563	CDS	2790	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
DOEPCFOF_00564	CDS	1113	gnl_2	3.1.1.17		Gluconolactonase
DOEPCFOF_00565	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
DOEPCFOF_00566	CDS	1140				hypothetical protein
DOEPCFOF_00567	CDS	414				hypothetical protein
DOEPCFOF_00568	CDS	1350	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
DOEPCFOF_00569	CDS	687				hypothetical protein
DOEPCFOF_00570	CDS	750				hypothetical protein
DOEPCFOF_00571	CDS	654	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
DOEPCFOF_00572	CDS	1626	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
DOEPCFOF_00573	CDS	870	yisK_1		COG0179	putative protein YisK
DOEPCFOF_00574	CDS	984	bphC_1	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
DOEPCFOF_00575	CDS	1539	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
DOEPCFOF_00576	CDS	399	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
DOEPCFOF_00577	CDS	807	hpcG_1	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
DOEPCFOF_00578	CDS	519				hypothetical protein
DOEPCFOF_00579	CDS	1146	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
DOEPCFOF_00580	CDS	873	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DOEPCFOF_00581	CDS	1779	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_00582	CDS	729	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DOEPCFOF_00583	CDS	777	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
DOEPCFOF_00584	CDS	1524	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
DOEPCFOF_00585	CDS	3270				hypothetical protein
DOEPCFOF_00586	CDS	2523			COG2307	putative protein
DOEPCFOF_00587	CDS	879			COG1305	putative protein
DOEPCFOF_00588	CDS	828				hypothetical protein
DOEPCFOF_00589	CDS	894	ephA_2	3.3.2.10		Epoxide hydrolase A
DOEPCFOF_00590	CDS	627	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
DOEPCFOF_00591	CDS	1524	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
DOEPCFOF_00592	CDS	576				hypothetical protein
DOEPCFOF_00593	CDS	225				hypothetical protein
DOEPCFOF_00594	CDS	1212				hypothetical protein
DOEPCFOF_00595	CDS	1215	bbsG_1	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
DOEPCFOF_00596	CDS	1590				hypothetical protein
DOEPCFOF_00597	CDS	264				hypothetical protein
DOEPCFOF_00598	CDS	534				hypothetical protein
DOEPCFOF_00599	CDS	555	sigE_1			ECF RNA polymerase sigma factor SigE
DOEPCFOF_00600	CDS	207				hypothetical protein
DOEPCFOF_00601	CDS	453				hypothetical protein
DOEPCFOF_00602	CDS	1740				hypothetical protein
DOEPCFOF_00603	CDS	1422	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
DOEPCFOF_00604	CDS	1587	hpnP	2.1.1.-		Hopanoid C-2 methylase
DOEPCFOF_00605	CDS	783	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
DOEPCFOF_00606	CDS	2367				hypothetical protein
DOEPCFOF_00607	CDS	792	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
DOEPCFOF_00608	CDS	747				hypothetical protein
DOEPCFOF_00609	CDS	498				hypothetical protein
DOEPCFOF_00610	CDS	240				hypothetical protein
DOEPCFOF_00611	CDS	885	hpnC	4.2.3.156	COG1562	Hydroxysqualene synthase
DOEPCFOF_00612	CDS	840	hpnD	2.5.1.103	COG1562	Presqualene diphosphate synthase
DOEPCFOF_00613	CDS	1257	hpnE	1.17.8.1	COG2907	Hydroxysqualene dehydroxylase
DOEPCFOF_00614	CDS	1968	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
DOEPCFOF_00615	CDS	750				hypothetical protein
DOEPCFOF_00616	CDS	1266	nagC		COG1940	N-acetylglucosamine repressor
DOEPCFOF_00617	CDS	963	rbsB_1		COG1879	Ribose import binding protein RbsB
DOEPCFOF_00618	CDS	1527	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
DOEPCFOF_00619	CDS	1059	rbsC_1		COG1172	Ribose import permease protein RbsC
DOEPCFOF_00620	CDS	1350	oprB_1		COG3659	Porin B
DOEPCFOF_00621	CDS	270				hypothetical protein
DOEPCFOF_00622	CDS	1161	pqqE			Coenzyme PQQ synthesis protein E
DOEPCFOF_00623	CDS	927	ispH_1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
DOEPCFOF_00624	CDS	2589				hypothetical protein
DOEPCFOF_00625	CDS	624				hypothetical protein
DOEPCFOF_00626	CDS	1371	pigE	2.6.1.-		Aminotransferase PigE
DOEPCFOF_00627	CDS	405				hypothetical protein
DOEPCFOF_00628	CDS	762				hypothetical protein
DOEPCFOF_00629	CDS	549	sigR		COG1595	ECF RNA polymerase sigma factor SigR
DOEPCFOF_00630	CDS	339	petE			Plastocyanin
DOEPCFOF_00631	CDS	945	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
DOEPCFOF_00632	CDS	894		3.1.1.10		Tropinesterase
DOEPCFOF_00633	CDS	1620	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
DOEPCFOF_00634	CDS	1173	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
DOEPCFOF_00635	CDS	1629	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
DOEPCFOF_00636	CDS	1443				hypothetical protein
DOEPCFOF_00637	CDS	1236				hypothetical protein
DOEPCFOF_00638	CDS	795				hypothetical protein
DOEPCFOF_00639	CDS	1509	imuB			Protein ImuB
DOEPCFOF_00640	CDS	3378	dnaE2	2.7.7.7		Error-prone DNA polymerase
DOEPCFOF_00641	CDS	771	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
DOEPCFOF_00642	CDS	288				hypothetical protein
DOEPCFOF_00643	CDS	1401	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
DOEPCFOF_00644	CDS	1245	mdtA_5			Multidrug resistance protein MdtA
DOEPCFOF_00645	CDS	3117	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
DOEPCFOF_00646	CDS	963		3.1.1.92		4-sulfomuconolactone hydrolase
DOEPCFOF_00647	CDS	558				hypothetical protein
DOEPCFOF_00648	CDS	1398	bepC_1			Outer membrane efflux protein BepC
DOEPCFOF_00649	CDS	780	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
DOEPCFOF_00650	CDS	648				hypothetical protein
DOEPCFOF_00651	CDS	366	sigF_2			ECF RNA polymerase sigma factor SigF
DOEPCFOF_00652	CDS	639	nrsF			Anti-sigma-F factor NrsF
DOEPCFOF_00653	CDS	1101				hypothetical protein
DOEPCFOF_00654	CDS	1158				hypothetical protein
DOEPCFOF_00655	CDS	570	sigL		COG1595	ECF RNA polymerase sigma factor SigL
DOEPCFOF_00656	CDS	690				hypothetical protein
DOEPCFOF_00657	CDS	1707				hypothetical protein
DOEPCFOF_00658	misc_RNA	102				Rhizobiales-2
DOEPCFOF_00659	CDS	846				hypothetical protein
DOEPCFOF_00660	CDS	1371				hypothetical protein
DOEPCFOF_00661	CDS	657	pcp_1	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
DOEPCFOF_00662	CDS	990		3.6.-.-	COG1703	putative GTPase
DOEPCFOF_00663	CDS	1512				hypothetical protein
DOEPCFOF_00664	CDS	492				hypothetical protein
DOEPCFOF_00665	CDS	993				hypothetical protein
DOEPCFOF_00666	CDS	783				hypothetical protein
DOEPCFOF_00667	CDS	297				hypothetical protein
DOEPCFOF_00668	CDS	2157	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
DOEPCFOF_00669	CDS	465				hypothetical protein
DOEPCFOF_00670	CDS	1872	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
DOEPCFOF_00671	CDS	492	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
DOEPCFOF_00672	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
DOEPCFOF_00673	CDS	861	folP	2.5.1.15	COG0294	Dihydropteroate synthase
DOEPCFOF_00674	CDS	153				hypothetical protein
DOEPCFOF_00675	CDS	408				hypothetical protein
DOEPCFOF_00676	CDS	366				hypothetical protein
DOEPCFOF_00677	CDS	1623				hypothetical protein
DOEPCFOF_00678	CDS	1332				hypothetical protein
DOEPCFOF_00679	CDS	1395	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
DOEPCFOF_00680	CDS	780	novR	4.1.-.-		Decarboxylase NovR
DOEPCFOF_00681	CDS	1575				hypothetical protein
DOEPCFOF_00682	CDS	888				hypothetical protein
DOEPCFOF_00683	CDS	417	ros		COG4957	Transcriptional regulatory protein ros
DOEPCFOF_00684	CDS	525	sufE			Cysteine desulfuration protein SufE
DOEPCFOF_00685	CDS	453				hypothetical protein
DOEPCFOF_00686	CDS	1857	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
DOEPCFOF_00687	CDS	711				hypothetical protein
DOEPCFOF_00688	CDS	261				hypothetical protein
DOEPCFOF_00689	CDS	294				hypothetical protein
DOEPCFOF_00690	CDS	345				hypothetical protein
DOEPCFOF_00691	CDS	978				hypothetical protein
DOEPCFOF_00692	CDS	189				hypothetical protein
DOEPCFOF_00693	CDS	762				hypothetical protein
DOEPCFOF_00694	CDS	906	hcaR_1			Hca operon transcriptional activator HcaR
DOEPCFOF_00695	CDS	828		3.-.-.-		putative metallo-hydrolase
DOEPCFOF_00696	CDS	288				hypothetical protein
DOEPCFOF_00697	CDS	588				hypothetical protein
DOEPCFOF_00698	CDS	945				hypothetical protein
DOEPCFOF_00699	CDS	414				hypothetical protein
DOEPCFOF_00700	CDS	486				hypothetical protein
DOEPCFOF_00701	CDS	360				hypothetical protein
DOEPCFOF_00702	CDS	792	iclR_1		COG1414	Transcriptional repressor IclR
DOEPCFOF_00703	CDS	1161	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
DOEPCFOF_00704	CDS	903	gltI_2		COG0834	Glutamate/aspartate import solute-binding protein
DOEPCFOF_00705	CDS	795				hypothetical protein
DOEPCFOF_00706	CDS	696	gltK_1		COG0765	Glutamate/aspartate import permease protein GltK
DOEPCFOF_00707	CDS	771	glnQ_1			Glutamine transport ATP-binding protein GlnQ
DOEPCFOF_00708	CDS	2424	btuB_1			Vitamin B12 transporter BtuB
DOEPCFOF_00709	misc_RNA	209				Cobalamin
DOEPCFOF_00710	CDS	471				hypothetical protein
DOEPCFOF_00711	CDS	831				hypothetical protein
DOEPCFOF_00712	CDS	1017				hypothetical protein
DOEPCFOF_00713	CDS	849	sadH_1	1.-.-.-		Putative oxidoreductase SadH
DOEPCFOF_00714	CDS	651				hypothetical protein
DOEPCFOF_00715	CDS	249				hypothetical protein
DOEPCFOF_00716	CDS	585				hypothetical protein
DOEPCFOF_00717	CDS	579				hypothetical protein
DOEPCFOF_00718	CDS	2292	mtgA_1	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
