locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIBMANKB_00387	CDS	348				hypothetical protein
PIBMANKB_00388	CDS	732	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
PIBMANKB_00389	CDS	1197	xlnD_1	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
PIBMANKB_00390	CDS	555				hypothetical protein
PIBMANKB_00391	CDS	1068				hypothetical protein
PIBMANKB_00392	CDS	1359	pcaK		COG0477	4-hydroxybenzoate transporter PcaK
PIBMANKB_00393	CDS	465	yphA		COG2259	Inner membrane protein YphA
PIBMANKB_00394	CDS	1137	gci_1	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
PIBMANKB_00395	CDS	1509				hypothetical protein
PIBMANKB_00396	CDS	345				hypothetical protein
PIBMANKB_00397	CDS	234				hypothetical protein
PIBMANKB_00398	CDS	999				Solute-binding protein
PIBMANKB_00399	CDS	516				hypothetical protein
PIBMANKB_00400	CDS	1320	siaM_1		COG1593	Sialic acid TRAP transporter large permease protein SiaM
PIBMANKB_00401	CDS	1275			COG1680	putative protein
PIBMANKB_00402	CDS	918	chqB_1	1.13.11.37		Hydroxyquinol 1,2-dioxygenase
PIBMANKB_00403	CDS	693				hypothetical protein
PIBMANKB_00404	CDS	420				hypothetical protein
PIBMANKB_00405	CDS	312				hypothetical protein
PIBMANKB_00406	CDS	1044		1.3.1.103		2-haloacrylate reductase
PIBMANKB_00407	CDS	1731	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
PIBMANKB_00408	CDS	840	focA		COG2116	putative formate transporter 1
PIBMANKB_00409	CDS	1311	nrtA_1			Nitrate transport protein NrtA
PIBMANKB_00410	CDS	897	cmpB			Bicarbonate transport system permease protein CmpB
PIBMANKB_00411	CDS	795	cmpC_2	3.6.3.-		Bicarbonate transport ATP-binding protein CmpC
PIBMANKB_00412	CDS	1380	narK		COG2223	Nitrate/nitrite transporter NarK
PIBMANKB_00413	CDS	429	vhb			Bacterial hemoglobin
PIBMANKB_00414	CDS	1218	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
PIBMANKB_00415	CDS	2703	nasA	1.7.99.4		Nitrate reductase
PIBMANKB_00416	CDS	1986				hypothetical protein
PIBMANKB_00417	CDS	1035				hypothetical protein
PIBMANKB_00418	CDS	840		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
PIBMANKB_00419	CDS	990	ribN_1			Riboflavin transporter
PIBMANKB_00420	CDS	1080	ydjJ	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YdjJ
PIBMANKB_00421	CDS	1410				hypothetical protein
PIBMANKB_00422	CDS	921		2.7.4.1	COG2326	Polyphosphate:ADP phosphotransferase
PIBMANKB_00423	CDS	462	decR_1		COG1522	DNA-binding transcriptional activator DecR
PIBMANKB_00424	CDS	2364	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
PIBMANKB_00425	CDS	1431	ald_1	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
PIBMANKB_00426	CDS	993	gnl_1	3.1.1.17		Gluconolactonase
PIBMANKB_00427	CDS	825	udh	1.1.1.203	COG0451	Uronate dehydrogenase
PIBMANKB_00428	CDS	564				hypothetical protein
PIBMANKB_00429	CDS	1194				hypothetical protein
PIBMANKB_00430	CDS	831				hypothetical protein
PIBMANKB_00431	CDS	906			COG1305	putative protein
PIBMANKB_00432	CDS	264				hypothetical protein
PIBMANKB_00433	CDS	426				hypothetical protein
PIBMANKB_00434	CDS	459				hypothetical protein
PIBMANKB_00435	CDS	687				hypothetical protein
PIBMANKB_00436	CDS	1716	araC_1	4.2.1.25		L-arabonate dehydratase
PIBMANKB_00437	CDS	996	yiaO_1		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
PIBMANKB_00438	CDS	579				hypothetical protein
PIBMANKB_00439	CDS	1341	dctM_1		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
PIBMANKB_00440	CDS	606	gpmB	5.4.2.-		phosphoglycerate mutase GpmB
PIBMANKB_00441	CDS	795	paaG_1	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
PIBMANKB_00442	CDS	1218	thcD	1.18.1.-		Rhodocoxin reductase
PIBMANKB_00443	CDS	909	rbsK/rbiA			Bifunctional ribokinase/ribose-5-phosphate isomerase A
PIBMANKB_00444	CDS	894	yihV_1	2.7.1.184		Sulfofructose kinase
PIBMANKB_00445	CDS	849				hypothetical protein
PIBMANKB_00446	CDS	837				hypothetical protein
PIBMANKB_00447	CDS	810	ribX_1			Riboflavin transport system permease protein RibX
PIBMANKB_00448	CDS	993	ribY_1		COG0715	Riboflavin-binding protein RibY
PIBMANKB_00449	CDS	843	cmpD_1	3.6.3.-		Bicarbonate transport ATP-binding protein CmpD
PIBMANKB_00450	CDS	1398				hypothetical protein
PIBMANKB_00451	CDS	1152	xdh	1.1.1.179		D-xylose dehydrogenase
PIBMANKB_00452	CDS	1191				hypothetical protein
PIBMANKB_00453	CDS	864				hypothetical protein
PIBMANKB_00454	CDS	1476	atsA_1	3.1.6.1	COG3119	Arylsulfatase
PIBMANKB_00455	CDS	948				hypothetical protein
PIBMANKB_00456	CDS	591				hypothetical protein
PIBMANKB_00457	CDS	1320				hypothetical protein
PIBMANKB_00458	CDS	597				hypothetical protein
PIBMANKB_00459	CDS	1188	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
PIBMANKB_00460	CDS	1146	fbp_2	3.1.3.11	COG1980	Fructose-1,6-bisphosphate aldolase/phosphatase
PIBMANKB_00461	CDS	1215	rocD	2.6.1.13	COG4992	Ornithine aminotransferase
PIBMANKB_00462	CDS	1221	bioI	1.14.14.46	COG2124	Biotin biosynthesis cytochrome P450
PIBMANKB_00463	CDS	543				hypothetical protein
PIBMANKB_00464	CDS	591				hypothetical protein
PIBMANKB_00465	CDS	663				hypothetical protein
PIBMANKB_00466	CDS	1191	mdtA_3			Multidrug resistance protein MdtA
PIBMANKB_00467	CDS	3096	bepE_1			Efflux pump membrane transporter BepE
PIBMANKB_00468	CDS	2580	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
PIBMANKB_00469	CDS	390	zraR		COG2204	Transcriptional regulatory protein ZraR
PIBMANKB_00470	CDS	1251	rssB_2			Regulator of RpoS
PIBMANKB_00471	CDS	747	cnbZ	3.5.99.11		2-amino-5-chloromuconate deaminase
PIBMANKB_00472	CDS	888	gsiD_1		COG1173	Glutathione transport system permease protein GsiD
PIBMANKB_00473	CDS	942	dppB_1		COG0601	Dipeptide transport system permease protein DppB
PIBMANKB_00474	CDS	1524	gsiB_1		COG0747	Glutathione-binding protein GsiB
PIBMANKB_00475	CDS	1104	btuD_1	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
PIBMANKB_00476	CDS	990	oppD_1		COG0444	Oligopeptide transport ATP-binding protein OppD
PIBMANKB_00477	CDS	711				hypothetical protein
PIBMANKB_00478	CDS	1806	ywrD_1	2.3.2.2	COG0405	Glutathione hydrolase-like YwrD proenzyme
PIBMANKB_00479	CDS	990	btuD_2	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
PIBMANKB_00480	CDS	987	dppD_1		COG0444	Dipeptide transport ATP-binding protein DppD
PIBMANKB_00481	CDS	966	dppC_1		COG1173	Dipeptide transport system permease protein DppC
PIBMANKB_00482	CDS	981	gsiC_1		COG0601	Glutathione transport system permease protein GsiC
PIBMANKB_00483	CDS	1602	dppA		COG0747	Periplasmic dipeptide transport protein
PIBMANKB_00484	CDS	258				hypothetical protein
PIBMANKB_00485	CDS	801				hypothetical protein
PIBMANKB_00486	CDS	1551		2.3.1.20		Putative diacyglycerol O-acyltransferase
PIBMANKB_00487	CDS	996	ephA_1	3.3.2.10		Epoxide hydrolase A
PIBMANKB_00488	CDS	3237	cypD		COG0369	Bifunctional cytochrome P450/NADPH--P450 reductase 1
PIBMANKB_00489	CDS	675	speE_1	2.5.1.16		Polyamine aminopropyltransferase
PIBMANKB_00490	CDS	465				hypothetical protein
PIBMANKB_00491	CDS	915	dauP	3.1.1.-		Rhodomycin D methylesterase DauP
PIBMANKB_00492	CDS	381				hypothetical protein
PIBMANKB_00493	CDS	1083	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
PIBMANKB_00494	CDS	594				hypothetical protein
PIBMANKB_00495	CDS	456				hypothetical protein
PIBMANKB_00496	CDS	1287				hypothetical protein
PIBMANKB_00497	CDS	771				hypothetical protein
PIBMANKB_00498	CDS	867	paaX		COG3327	Transcriptional repressor PaaX
PIBMANKB_00499	CDS	993	paaA	1.14.13.149	COG3396	1,2-phenylacetyl-CoA epoxidase, subunit A
PIBMANKB_00500	CDS	288	paaB		COG3460	1,2-phenylacetyl-CoA epoxidase, subunit B
PIBMANKB_00501	CDS	777	paaC		COG3396	1,2-phenylacetyl-CoA epoxidase, subunit C
PIBMANKB_00502	CDS	504	paaD		COG2151	Putative 1,2-phenylacetyl-CoA epoxidase, subunit D
PIBMANKB_00503	CDS	1008	paaE	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
PIBMANKB_00504	CDS	450	paaI	3.1.2.-	COG2050	Acyl-coenzyme A thioesterase PaaI
PIBMANKB_00505	CDS	1332	paaK	6.2.1.30		Phenylacetate-coenzyme A ligase
PIBMANKB_00506	CDS	1005	tdh_1	1.1.1.103		L-threonine 3-dehydrogenase
PIBMANKB_00507	CDS	1056				hypothetical protein
PIBMANKB_00508	CDS	915	yijE_1			putative cystine transporter YijE
PIBMANKB_00509	CDS	1443	gabR_1		COG1167	HTH-type transcriptional regulatory protein GabR
PIBMANKB_00510	CDS	1224				hypothetical protein
PIBMANKB_00511	CDS	660	yedY_1	1.8.-.-		Sulfoxide reductase catalytic subunit YedY
PIBMANKB_00512	CDS	1323	kgtP_1			Alpha-ketoglutarate permease
PIBMANKB_00513	CDS	1224	cinA_1	1.14.13.156		1,8-cineole 2-endo-monooxygenase
PIBMANKB_00514	CDS	210				hypothetical protein
PIBMANKB_00515	CDS	648				hypothetical protein
PIBMANKB_00516	CDS	645				hypothetical protein
PIBMANKB_00517	CDS	1011	yhdW_1			Putative amino-acid ABC transporter-binding protein YhdW
PIBMANKB_00518	CDS	1350		2.6.1.-	COG0161	putative aminotransferase
PIBMANKB_00519	CDS	873				hypothetical protein
PIBMANKB_00520	CDS	1188				hypothetical protein
PIBMANKB_00521	CDS	1110	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
PIBMANKB_00522	CDS	213				hypothetical protein
PIBMANKB_00523	CDS	1419	aam_2	3.5.1.13	COG0154	Acylamidase
PIBMANKB_00524	CDS	777	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PIBMANKB_00525	CDS	1074		1.1.1.93		Tartrate dehydrogenase/decarboxylase
PIBMANKB_00526	CDS	642				hypothetical protein
PIBMANKB_00527	CDS	1074	hcxB	1.1.1.-	COG2055	Hydroxycarboxylate dehydrogenase B
PIBMANKB_00528	CDS	912	ghrB_1	1.1.1.81		Glyoxylate/hydroxypyruvate reductase B
PIBMANKB_00529	CDS	1251	hyuC_1	3.5.1.87	COG0624	N-carbamoyl-L-amino-acid hydrolase
PIBMANKB_00530	CDS	918	gltR_1		COG0583	HTH-type transcriptional regulator GltR
PIBMANKB_00531	CDS	816		4.2.1.-	COG4336	Putative hydro-lyase
PIBMANKB_00532	CDS	1245			COG0683	Leu/Ile/Val-binding protein 
PIBMANKB_00533	CDS	834	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PIBMANKB_00534	CDS	984				hypothetical protein
PIBMANKB_00535	CDS	732	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PIBMANKB_00536	CDS	705	livF_1		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_00537	CDS	687	otnC	4.1.1.104	COG0235	3-oxo-tetronate 4-phosphate decarboxylase
PIBMANKB_00538	CDS	918	ltnD	1.1.1.411	COG2084	L-threonate dehydrogenase
PIBMANKB_00539	CDS	783	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
PIBMANKB_00540	CDS	1275	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
PIBMANKB_00541	CDS	1692				hypothetical protein
PIBMANKB_00542	CDS	3216	cusA_1		COG3696	Cation efflux system protein CusA
PIBMANKB_00543	CDS	1197	mdtA_4			Multidrug resistance protein MdtA
PIBMANKB_00544	CDS	1587				hypothetical protein
PIBMANKB_00545	CDS	1134		1.13.12.-	COG2070	Putative monooxygenase
PIBMANKB_00546	CDS	1656	pamO	1.14.13.92	COG2072	Phenylacetone monooxygenase
PIBMANKB_00547	CDS	879	yghU_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
PIBMANKB_00548	CDS	618				hypothetical protein
PIBMANKB_00549	CDS	1278	caiA_1	1.3.99.-		Crotonobetainyl-CoA dehydrogenase
PIBMANKB_00550	CDS	381				hypothetical protein
PIBMANKB_00551	CDS	780	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
PIBMANKB_00552	CDS	789	paaG_2	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
PIBMANKB_00553	CDS	987				hypothetical protein
PIBMANKB_00554	CDS	378				hypothetical protein
PIBMANKB_00555	CDS	780	dpgD	4.2.1.17		Enoyl-CoA-hydratase
PIBMANKB_00556	CDS	1275	carC_1	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
PIBMANKB_00557	CDS	1578	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PIBMANKB_00558	CDS	873	fadH_1	1.3.1.34	COG1028	putative 2,4-dienoyl-CoA reductase
PIBMANKB_00559	CDS	810	caiD_1	4.2.1.149		Carnitinyl-CoA dehydratase
PIBMANKB_00560	CDS	1545		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
PIBMANKB_00561	CDS	2118	glgX_1	3.2.1.-	COG1523	Glycogen operon protein GlgX 
PIBMANKB_00562	CDS	405	yccF		COG3304	Inner membrane protein YccF
PIBMANKB_00563	CDS	2790	ppc	4.1.1.31	COG2352	Phosphoenolpyruvate carboxylase
PIBMANKB_00564	CDS	1113	gnl_2	3.1.1.17		Gluconolactonase
PIBMANKB_00565	CDS	915		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
PIBMANKB_00566	CDS	1140				hypothetical protein
PIBMANKB_00567	CDS	414				hypothetical protein
PIBMANKB_00568	CDS	1350	cnbH_1	3.5.99.5		2-amino-5-chloromuconic acid deaminase
PIBMANKB_00569	CDS	687				hypothetical protein
PIBMANKB_00570	CDS	750				hypothetical protein
PIBMANKB_00571	CDS	654	alkB	1.14.11.33	COG3145	Alpha-ketoglutarate-dependent dioxygenase AlkB
PIBMANKB_00572	CDS	1626	ilvI_1	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
PIBMANKB_00573	CDS	870	yisK_1		COG0179	putative protein YisK
PIBMANKB_00574	CDS	984	bphC_1	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
PIBMANKB_00575	CDS	1539	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
PIBMANKB_00576	CDS	399	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
PIBMANKB_00577	CDS	807	hpcG_1	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
PIBMANKB_00578	CDS	519				hypothetical protein
PIBMANKB_00579	CDS	1146	braC_1		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
PIBMANKB_00580	CDS	873	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PIBMANKB_00581	CDS	1779	btuD_3	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
PIBMANKB_00582	CDS	729	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_00583	CDS	777	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
PIBMANKB_00584	CDS	1524	garD_1	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
PIBMANKB_00585	CDS	3270				hypothetical protein
PIBMANKB_00586	CDS	2523			COG2307	putative protein
PIBMANKB_00587	CDS	879			COG1305	putative protein
PIBMANKB_00588	CDS	828				hypothetical protein
PIBMANKB_00589	CDS	894	ephA_2	3.3.2.10		Epoxide hydrolase A
PIBMANKB_00590	CDS	627	folE_1	3.5.4.16	COG0302	GTP cyclohydrolase 1
PIBMANKB_00591	CDS	1524	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
PIBMANKB_00592	CDS	576				hypothetical protein
PIBMANKB_00593	CDS	225				hypothetical protein
PIBMANKB_00594	CDS	1212				hypothetical protein
PIBMANKB_00595	CDS	1215	bbsG_1	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
PIBMANKB_00596	CDS	1590				hypothetical protein
PIBMANKB_00597	CDS	264				hypothetical protein
PIBMANKB_00598	CDS	534				hypothetical protein
PIBMANKB_00599	CDS	555	sigE_1			ECF RNA polymerase sigma factor SigE
PIBMANKB_00600	CDS	207				hypothetical protein
PIBMANKB_00601	CDS	453				hypothetical protein
PIBMANKB_00602	CDS	1740				hypothetical protein
PIBMANKB_00603	CDS	1422	eutB	4.3.1.7	COG4303	Ethanolamine ammonia-lyase heavy chain
PIBMANKB_00604	CDS	1587	hpnP	2.1.1.-		Hopanoid C-2 methylase
PIBMANKB_00605	CDS	783	eutC	4.3.1.7	COG4302	Ethanolamine ammonia-lyase light chain
PIBMANKB_00606	CDS	2367				hypothetical protein
PIBMANKB_00607	CDS	792	ubiE_2	2.1.1.163		Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PIBMANKB_00608	CDS	747				hypothetical protein
PIBMANKB_00609	CDS	498				hypothetical protein
PIBMANKB_00610	CDS	240				hypothetical protein
PIBMANKB_00611	CDS	885	hpnC	4.2.3.156	COG1562	Hydroxysqualene synthase
PIBMANKB_00612	CDS	840	hpnD	2.5.1.103	COG1562	Presqualene diphosphate synthase
PIBMANKB_00613	CDS	1257	hpnE	1.17.8.1	COG2907	Hydroxysqualene dehydroxylase
PIBMANKB_00614	CDS	1968	shc	4.2.1.129	COG1657	Squalene--hopene cyclase
PIBMANKB_00615	CDS	750				hypothetical protein
PIBMANKB_00616	CDS	1266	nagC		COG1940	N-acetylglucosamine repressor
PIBMANKB_00617	CDS	963	rbsB_1		COG1879	Ribose import binding protein RbsB
PIBMANKB_00618	CDS	1527	rbsA_1	3.6.3.17	COG1129	Ribose import ATP-binding protein RbsA
PIBMANKB_00619	CDS	1059	rbsC_1		COG1172	Ribose import permease protein RbsC
PIBMANKB_00620	CDS	1350	oprB_1		COG3659	Porin B
PIBMANKB_00621	CDS	270				hypothetical protein
PIBMANKB_00622	CDS	1161	pqqE			Coenzyme PQQ synthesis protein E
PIBMANKB_00623	CDS	927	ispH_1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
PIBMANKB_00624	CDS	2589				hypothetical protein
PIBMANKB_00625	CDS	624				hypothetical protein
PIBMANKB_00626	CDS	1371	pigE	2.6.1.-		Aminotransferase PigE
PIBMANKB_00627	CDS	405				hypothetical protein
PIBMANKB_00628	CDS	762				hypothetical protein
PIBMANKB_00629	CDS	549	sigR		COG1595	ECF RNA polymerase sigma factor SigR
PIBMANKB_00630	CDS	339	petE			Plastocyanin
PIBMANKB_00631	CDS	945	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PIBMANKB_00632	CDS	894		3.1.1.10		Tropinesterase
PIBMANKB_00633	CDS	1620	alkJ_1	1.1.99.-		Alcohol dehydrogenase [acceptor]
PIBMANKB_00634	CDS	1173	hipO_2	3.5.1.32	COG1473	Hippurate hydrolase
PIBMANKB_00635	CDS	1629	pitA_1		COG0306	Low-affinity inorganic phosphate transporter 1
PIBMANKB_00636	CDS	1443				hypothetical protein
PIBMANKB_00637	CDS	1236				hypothetical protein
PIBMANKB_00638	CDS	795				hypothetical protein
PIBMANKB_00639	CDS	1509	imuB			Protein ImuB
PIBMANKB_00640	CDS	3378	dnaE2	2.7.7.7		Error-prone DNA polymerase
PIBMANKB_00641	CDS	771	hdhA	1.1.1.159		7-alpha-hydroxysteroid dehydrogenase
PIBMANKB_00642	CDS	288				hypothetical protein
PIBMANKB_00643	CDS	1401	frc_1	2.8.3.16		Formyl-CoA:oxalate CoA-transferase
PIBMANKB_00644	CDS	1245	mdtA_5			Multidrug resistance protein MdtA
PIBMANKB_00645	CDS	3117	czcA_2			Cobalt-zinc-cadmium resistance protein CzcA
PIBMANKB_00646	CDS	963		3.1.1.92		4-sulfomuconolactone hydrolase
PIBMANKB_00647	CDS	558				hypothetical protein
PIBMANKB_00648	CDS	1398	bepC_1			Outer membrane efflux protein BepC
PIBMANKB_00649	CDS	780	echA8_1	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PIBMANKB_00650	CDS	648				hypothetical protein
PIBMANKB_00651	CDS	366	sigF_2			ECF RNA polymerase sigma factor SigF
PIBMANKB_00652	CDS	639	nrsF			Anti-sigma-F factor NrsF
PIBMANKB_00653	CDS	1101				hypothetical protein
PIBMANKB_00654	CDS	1158				hypothetical protein
PIBMANKB_00655	CDS	570	sigL		COG1595	ECF RNA polymerase sigma factor SigL
PIBMANKB_00656	CDS	690				hypothetical protein
PIBMANKB_00657	CDS	1707				hypothetical protein
PIBMANKB_00658	misc_RNA	102				Rhizobiales-2
PIBMANKB_00659	CDS	846				hypothetical protein
PIBMANKB_00660	CDS	1371				hypothetical protein
PIBMANKB_00661	CDS	657	pcp_1	3.4.19.3	COG2039	Pyrrolidone-carboxylate peptidase
PIBMANKB_00662	CDS	990		3.6.-.-	COG1703	putative GTPase
PIBMANKB_00663	CDS	1512				hypothetical protein
PIBMANKB_00664	CDS	492				hypothetical protein
PIBMANKB_00665	CDS	993				hypothetical protein
PIBMANKB_00666	CDS	783				hypothetical protein
PIBMANKB_00667	CDS	297				hypothetical protein
PIBMANKB_00668	CDS	2157	mutB	5.4.99.2	COG1884	putative methylmalonyl-CoA mutase large subunit
PIBMANKB_00669	CDS	465				hypothetical protein
PIBMANKB_00670	CDS	1872	mutA	5.4.99.2	COG1884	Methylmalonyl-CoA mutase small subunit
PIBMANKB_00671	CDS	492	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
PIBMANKB_00672	CDS	369	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
PIBMANKB_00673	CDS	861	folP	2.5.1.15	COG0294	Dihydropteroate synthase
PIBMANKB_00674	CDS	153				hypothetical protein
PIBMANKB_00675	CDS	408				hypothetical protein
PIBMANKB_00676	CDS	366				hypothetical protein
PIBMANKB_00677	CDS	1623				hypothetical protein
PIBMANKB_00678	CDS	1332				hypothetical protein
PIBMANKB_00679	CDS	1395	dapE_1	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
PIBMANKB_00680	CDS	780	novR	4.1.-.-		Decarboxylase NovR
PIBMANKB_00681	CDS	1575				hypothetical protein
PIBMANKB_00682	CDS	888				hypothetical protein
PIBMANKB_00683	CDS	417	ros		COG4957	Transcriptional regulatory protein ros
PIBMANKB_00684	CDS	525	sufE			Cysteine desulfuration protein SufE
PIBMANKB_00685	CDS	453				hypothetical protein
PIBMANKB_00686	CDS	1857	rcsC_3	2.7.13.3		Sensor histidine kinase RcsC
PIBMANKB_00687	CDS	711				hypothetical protein
PIBMANKB_00688	CDS	261				hypothetical protein
PIBMANKB_00689	CDS	294				hypothetical protein
PIBMANKB_00690	CDS	345				hypothetical protein
PIBMANKB_00691	CDS	978				hypothetical protein
PIBMANKB_00692	CDS	189				hypothetical protein
PIBMANKB_00693	CDS	762				hypothetical protein
PIBMANKB_00694	CDS	906	hcaR_1			Hca operon transcriptional activator HcaR
PIBMANKB_00695	CDS	828		3.-.-.-		putative metallo-hydrolase
PIBMANKB_00696	CDS	288				hypothetical protein
PIBMANKB_00697	CDS	588				hypothetical protein
PIBMANKB_00698	CDS	945				hypothetical protein
PIBMANKB_00699	CDS	414				hypothetical protein
PIBMANKB_00700	CDS	486				hypothetical protein
PIBMANKB_00701	CDS	360				hypothetical protein
PIBMANKB_00702	CDS	792	iclR_1		COG1414	Transcriptional repressor IclR
PIBMANKB_00703	CDS	1161	sufS_1	2.8.1.7	COG0520	Cysteine desulfurase
PIBMANKB_00704	CDS	903	gltI_2		COG0834	Glutamate/aspartate import solute-binding protein
PIBMANKB_00705	CDS	795				hypothetical protein
PIBMANKB_00706	CDS	696	gltK_1		COG0765	Glutamate/aspartate import permease protein GltK
PIBMANKB_00707	CDS	771	glnQ_1			Glutamine transport ATP-binding protein GlnQ
PIBMANKB_00708	CDS	2424	btuB_1			Vitamin B12 transporter BtuB
PIBMANKB_00709	misc_RNA	209				Cobalamin
PIBMANKB_00710	CDS	471				hypothetical protein
PIBMANKB_00711	CDS	831				hypothetical protein
PIBMANKB_00712	CDS	1017				hypothetical protein
PIBMANKB_00713	CDS	849	sadH_1	1.-.-.-		Putative oxidoreductase SadH
PIBMANKB_00714	CDS	651				hypothetical protein
PIBMANKB_00715	CDS	249				hypothetical protein
PIBMANKB_00716	CDS	585				hypothetical protein
PIBMANKB_00717	CDS	579				hypothetical protein
PIBMANKB_00718	CDS	2292	mtgA_1	2.4.2.-		Monofunctional biosynthetic peptidoglycan transglycosylase
